id,modulo_id,modulo,tela,rota,finalidade,acoes,desktop,tema,estados,dados,observacoes
228,11,Marketplace,Relatório de anúncio,/app/marketplace/relatório-de-anúncio,Tela funcional de Relatório de anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
229,11,Marketplace,Denunciar anúncio,/app/marketplace/denunciar-anúncio,Tela funcional de Denunciar anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
230,11,Marketplace,Configurações do Marketplace,/app/marketplace/configurações-do-marketplace,Tela funcional de Configurações do Marketplace,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
231,12,Páginas,Criar Página,/app/paginas/criar-página,Tela funcional de Criar Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
232,12,Páginas,Escolher tipo de Página,/app/paginas/escolher-tipo-de-página,Tela funcional de Escolher tipo de Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
233,12,Páginas,Informações da Página,/app/paginas/informações-da-página,Tela funcional de Informações da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
234,12,Páginas,Categoria da Página,/app/paginas/categoria-da-página,Tela funcional de Categoria da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
235,12,Páginas,Descrição da Página,/app/paginas/descrição-da-página,Tela funcional de Descrição da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
236,12,Páginas,Site da Página,/app/paginas/site-da-página,Tela funcional de Site da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
237,12,Páginas,Telefone da Página,/app/paginas/telefone-da-página,Tela funcional de Telefone da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
238,12,Páginas,E-mail da Página,/app/paginas/e-mail-da-página,Tela funcional de E-mail da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
239,12,Páginas,Endereço da Página,/app/paginas/endereço-da-página,Tela funcional de Endereço da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
240,12,Páginas,Foto da Página,/app/paginas/foto-da-página,Tela funcional de Foto da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
241,12,Páginas,Capa da Página,/app/paginas/capa-da-página,Tela funcional de Capa da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
242,12,Páginas,Nome de usuário da Página,/app/paginas/nome-de-usuário-da-página,Tela funcional de Nome de usuário da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
243,12,Páginas,Página publicada,/app/paginas/página-publicada,Tela funcional de Página publicada,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
244,12,Páginas,Feed da Página,/app/paginas/feed-da-página,Tela funcional de Feed da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
245,12,Páginas,Sobre da Página,/app/paginas/sobre-da-página,Tela funcional de Sobre da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
246,12,Páginas,Fotos da Página,/app/paginas/fotos-da-página,Tela funcional de Fotos da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
247,12,Páginas,Vídeos da Página,/app/paginas/vídeos-da-página,Tela funcional de Vídeos da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
248,12,Páginas,Shorts da Página,/app/paginas/shorts-da-página,Tela funcional de Shorts da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
249,12,Páginas,Stories da Página,/app/paginas/stories-da-página,Tela funcional de Stories da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
250,12,Páginas,Eventos da Página,/app/paginas/eventos-da-página,Tela funcional de Eventos da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
251,12,Páginas,Serviços da Página,/app/paginas/serviços-da-página,Tela funcional de Serviços da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
252,12,Páginas,Produtos da Página,/app/paginas/produtos-da-página,Tela funcional de Produtos da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
253,12,Páginas,Avaliações da Página,/app/paginas/avaliações-da-página,Tela funcional de Avaliações da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
254,12,Páginas,Seguidores da Página,/app/paginas/seguidores-da-página,Tela funcional de Seguidores da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
255,12,Páginas,Caixa de entrada da Página,/app/paginas/caixa-de-entrada-da-página,Tela funcional de Caixa de entrada da Página,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
256,13,Business Suite,Business Suite — Visão geral,/app/business/business-suite---visão-geral,Tela funcional de Business Suite — Visão geral,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
257,13,Business Suite,Business Suite — Início,/app/business/business-suite---início,Tela funcional de Business Suite — Início,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
258,13,Business Suite,Calendário,/app/business/calendário,Tela funcional de Calendário,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
259,13,Business Suite,Planejador de conteúdo,/app/business/planejador-de-conteúdo,Tela funcional de Planejador de conteúdo,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
260,13,Business Suite,Publicações,/app/business/publicações,Tela funcional de Publicações,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
261,13,Business Suite,Stories publicados,/app/business/stories-publicados,Tela funcional de Stories publicados,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
262,13,Business Suite,Shorts publicados,/app/business/shorts-publicados,Tela funcional de Shorts publicados,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
263,13,Business Suite,Rascunhos,/app/business/rascunhos,Tela funcional de Rascunhos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
264,13,Business Suite,Agendados,/app/business/agendados,Tela funcional de Agendados,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
265,13,Business Suite,Publicados,/app/business/publicados,Tela funcional de Publicados,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
266,13,Business Suite,Caixa de entrada,/app/business/caixa-de-entrada,Tela funcional de Caixa de entrada,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
267,13,Business Suite,Comentários,/app/business/comentários,Tela funcional de Comentários,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
268,13,Business Suite,Mensagens,/app/business/mensagens,Tela funcional de Mensagens,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
269,13,Business Suite,Leads,/app/business/leads,Tela funcional de Leads,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
270,13,Business Suite,Notificações,/app/business/notificações,Tela funcional de Notificações,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
271,13,Business Suite,Insights,/app/business/insights,Tela funcional de Insights,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
272,13,Business Suite,Visão diária,/app/business/visão-diária,Tela funcional de Visão diária,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
273,13,Business Suite,Visão semanal,/app/business/visão-semanal,Tela funcional de Visão semanal,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
274,13,Business Suite,Visão mensal,/app/business/visão-mensal,Tela funcional de Visão mensal,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
275,13,Business Suite,Alcance,/app/business/alcance,Tela funcional de Alcance,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
276,13,Business Suite,Engajamento,/app/business/engajamento,Tela funcional de Engajamento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
277,13,Business Suite,Seguidores,/app/business/seguidores,Tela funcional de Seguidores,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
278,13,Business Suite,Crescimento,/app/business/crescimento,Tela funcional de Crescimento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
279,13,Business Suite,Conteúdo com melhor desempenho,/app/business/conteúdo-com-melhor-desempenho,Tela funcional de Conteúdo com melhor desempenho,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
280,13,Business Suite,Público,/app/business/público,Tela funcional de Público,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
281,13,Business Suite,Monetização,/app/business/monetização,Tela funcional de Monetização,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
282,13,Business Suite,Configurações comerciais,/app/business/configurações-comerciais,Tela funcional de Configurações comerciais,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
283,13,Business Suite,Biblioteca de conteúdo,/app/business/biblioteca-de-conteúdo,Tela funcional de Biblioteca de conteúdo,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
284,13,Business Suite,Tarefas,/app/business/tarefas,Tela funcional de Tarefas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
285,13,Business Suite,Colaboradores,/app/business/colaboradores,Tela funcional de Colaboradores,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
286,14,Ads,Gerenciador de Anúncios,/app/ads/gerenciador-de-anúncios,Tela funcional de Gerenciador de Anúncios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
287,14,Ads,Campanhas,/app/ads/campanhas,Tela funcional de Campanhas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
288,14,Ads,Conjuntos de anúncios,/app/ads/conjuntos-de-anúncios,Tela funcional de Conjuntos de anúncios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
289,14,Ads,Anúncios,/app/ads/anúncios,Tela funcional de Anúncios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
290,14,Ads,Criar campanha,/app/ads/criar-campanha,Tela funcional de Criar campanha,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
291,14,Ads,Objetivo da campanha,/app/ads/objetivo-da-campanha,Tela funcional de Objetivo da campanha,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
292,14,Ads,Orçamento,/app/ads/orçamento,Tela funcional de Orçamento,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
293,14,Ads,Programação,/app/ads/programação,Tela funcional de Programação,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
294,14,Ads,Público,/app/ads/público,Tela funcional de Público,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
295,14,Ads,Localização,/app/ads/localização,Tela funcional de Localização,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
296,14,Ads,Idade e gênero,/app/ads/idade-e-gênero,Tela funcional de Idade e gênero,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
297,14,Ads,Segmentação detalhada,/app/ads/segmentação-detalhada,Tela funcional de Segmentação detalhada,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
298,14,Ads,Posicionamentos,/app/ads/posicionamentos,Tela funcional de Posicionamentos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
299,14,Ads,Criativo,/app/ads/criativo,Tela funcional de Criativo,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
300,14,Ads,Texto do anúncio,/app/ads/texto-do-anúncio,Tela funcional de Texto do anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
301,14,Ads,Título do anúncio,/app/ads/título-do-anúncio,Tela funcional de Título do anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
302,14,Ads,CTA,/app/ads/cta,Tela funcional de CTA,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
303,14,Ads,URL de destino,/app/ads/url-de-destino,Tela funcional de URL de destino,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
304,14,Ads,Prévia do anúncio,/app/ads/prévia-do-anúncio,Tela funcional de Prévia do anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
305,14,Ads,Publicar anúncio,/app/ads/publicar-anúncio,Tela funcional de Publicar anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
306,14,Ads,Revisão do anúncio,/app/ads/revisão-do-anúncio,Tela funcional de Revisão do anúncio,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
307,14,Ads,Anúncio aprovado,/app/ads/anúncio-aprovado,Tela funcional de Anúncio aprovado,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
308,14,Ads,Anúncio rejeitado,/app/ads/anúncio-rejeitado,Tela funcional de Anúncio rejeitado,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
309,14,Ads,Relatórios,/app/ads/relatórios,Tela funcional de Relatórios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
310,14,Ads,Métricas,/app/ads/métricas,Tela funcional de Métricas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
311,14,Ads,Colunas personalizadas,/app/ads/colunas-personalizadas,Tela funcional de Colunas personalizadas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
312,14,Ads,Filtros,/app/ads/filtros,Tela funcional de Filtros,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
313,14,Ads,Comparação,/app/ads/comparação,Tela funcional de Comparação,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
314,14,Ads,Exportação,/app/ads/exportação,Tela funcional de Exportação,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
315,14,Ads,Biblioteca de anúncios,/app/ads/biblioteca-de-anúncios,Tela funcional de Biblioteca de anúncios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
316,15,Configurações,Configurações gerais,/app/configuracoes/configurações-gerais,Tela funcional de Configurações gerais,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
317,15,Configurações,Conta,/app/configuracoes/conta,Tela funcional de Conta,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
318,15,Configurações,Perfil,/app/configuracoes/perfil,Tela funcional de Perfil,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
319,15,Configurações,Privacidade,/app/configuracoes/privacidade,Tela funcional de Privacidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
320,15,Configurações,Segurança,/app/configuracoes/segurança,Tela funcional de Segurança,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
321,15,Configurações,Senha,/app/configuracoes/senha,Tela funcional de Senha,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
322,15,Configurações,Login,/app/configuracoes/login,Tela funcional de Login,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
323,15,Configurações,Autenticação 2FA,/app/configuracoes/autenticação-2fa,Tela funcional de Autenticação 2FA,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
324,15,Configurações,Dispositivos conectados,/app/configuracoes/dispositivos-conectados,Tela funcional de Dispositivos conectados,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
325,15,Configurações,Bloqueios,/app/configuracoes/bloqueios,Tela funcional de Bloqueios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
326,15,Configurações,Silenciamentos,/app/configuracoes/silenciamentos,Tela funcional de Silenciamentos,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
327,15,Configurações,Preferências do Feed,/app/configuracoes/preferências-do-feed,Tela funcional de Preferências do Feed,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
328,15,Configurações,Preferências de conteúdo,/app/configuracoes/preferências-de-conteúdo,Tela funcional de Preferências de conteúdo,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
329,15,Configurações,Idioma,/app/configuracoes/idioma,Tela funcional de Idioma,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
330,15,Configurações,Acessibilidade,/app/configuracoes/acessibilidade,Tela funcional de Acessibilidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
331,15,Configurações,Tema claro,/app/configuracoes/tema-claro,Tela funcional de Tema claro,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
332,15,Configurações,Tema escuro,/app/configuracoes/tema-escuro,Tela funcional de Tema escuro,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
333,15,Configurações,Notificações,/app/configuracoes/notificações,Tela funcional de Notificações,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
334,15,Configurações,E-mail,/app/configuracoes/e-mail,Tela funcional de E-mail,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
335,15,Configurações,SMS,/app/configuracoes/sms,Tela funcional de SMS,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
336,15,Configurações,Push,/app/configuracoes/push,Tela funcional de Push,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
337,15,Configurações,Dados pessoais,/app/configuracoes/dados-pessoais,Tela funcional de Dados pessoais,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
338,15,Configurações,Baixar seus dados,/app/configuracoes/baixar-seus-dados,Tela funcional de Baixar seus dados,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
339,15,Configurações,Transferência de dados,/app/configuracoes/transferência-de-dados,Tela funcional de Transferência de dados,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
